seqnames	start	end	width	strand	score	group_name	type	gene_name	motif_nm	tf_symbol	description	species
chr6	49806229	49806242	14	+	14.4968675607283	MA0030.1	intron	npy	FOXF2	FOXF2	forkhead box F2	Homo sapiens
chr6	49808159	49808172	14	+	14.9941689409349	MA0030.1	intron	npy	FOXF2	FOXF2	forkhead box F2	Homo sapiens
chr6	49824152	49824165	14	+	14.6916743940231	MA0030.1	intron	npy	FOXF2	FOXF2	forkhead box F2	Homo sapiens
chr6	49805177	49805194	18	+	14.021543639991	MA0051.1	intron	npy	IRF2	IRF2	interferon regulatory factor 2	Homo sapiens
chr6	49805188	49805205	18	+	11.5747940584752	MA0051.1	intron	npy	IRF2	IRF2	interferon regulatory factor 2	Homo sapiens
chr6	49808938	49808955	18	+	14.0081675856362	MA0051.1	intron	npy	IRF2	IRF2	interferon regulatory factor 2	Homo sapiens
chr6	49821778	49821795	18	+	11.3966510597963	MA0051.1	intron	npy	IRF2	IRF2	interferon regulatory factor 2	Homo sapiens
chr6	49825706	49825723	18	+	12.6929537384793	MA0051.1	intron	npy	IRF2	IRF2	interferon regulatory factor 2	Homo sapiens
chr6	49829329	49829346	18	+	12.8685261318132	MA0051.1	exon	npy	IRF2	IRF2	interferon regulatory factor 2	Homo sapiens
chr6	49809991	49810000	10	+	11.2030167158007	MA0057.1	intron	npy	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr6	49817689	49817698	10	+	11.9247895680616	MA0057.1	intron	npy	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr6	49810729	49810739	11	+	13.0851833655685	MA0059.1	intron	npy	MAX::MYC	-	-	Homo sapiens
chr6	49815780	49815790	11	+	13.0935812868295	MA0059.1	intron	npy	MAX::MYC	-	-	Homo sapiens
chr6	49826298	49826317	20	+	13.6675315236312	MA0066.1	intron	npy	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr6	49810372	49810383	12	+	17.2317104890966	MA0070.1	intron	npy	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr6	49820513	49820524	12	+	17.6025060251348	MA0070.1	intron	npy	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr6	49820137	49820146	10	+	13.3587947459999	MA0071.1	intron	npy	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr6	49802874	49802893	20	+	13.6103803434226	MA0073.1	intron	npy	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr6	49805186	49805205	20	+	15.0404706263508	MA0073.1	intron	npy	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
