chr15	89499705	89499714	10	*	1
chr15	89499715	89499724	10	*	3
chr15	89499725	89499734	10	*	5
chr15	89499735	89499744	10	*	3
chr15	89499745	89499754	10	*	0
chr15	89499755	89499764	10	*	0
chr15	89499765	89499774	10	*	4
chr15	89499775	89499784	10	*	4
chr15	89499785	89499794	10	*	0
chr15	89499795	89499804	10	*	0
chr15	89499805	89499814	10	*	0
chr15	89499815	89499824	10	*	0
chr15	89499825	89499834	10	*	0
chr15	89499835	89499844	10	*	0
chr15	89499845	89499854	10	*	0
chr15	89499855	89499864	10	*	1
chr15	89499865	89499874	10	*	1
chr15	89499875	89499884	10	*	1
chr15	89499885	89499894	10	*	0
chr15	89499895	89499904	10	*	0
chr15	89499905	89499914	10	*	0
chr15	89499915	89499924	10	*	0
chr15	89499925	89499934	10	*	0
chr15	89499935	89499944	10	*	0
chr15	89499945	89499954	10	*	0
chr15	89499955	89499964	10	*	0
chr15	89499965	89499974	10	*	3
chr15	89499975	89499984	10	*	3
chr15	89499985	89499994	10	*	0
chr15	89499995	89500004	10	*	0
chr15	89500005	89500014	10	*	1
chr15	89500015	89500024	10	*	6
chr15	89500025	89500034	10	*	8
chr15	89500035	89500044	10	*	2
chr15	89500045	89500054	10	*	0
chr15	89500055	89500064	10	*	0
chr15	89500065	89500074	10	*	0
chr15	89500075	89500084	10	*	4
chr15	89500085	89500094	10	*	5
chr15	89500095	89500104	10	*	2
chr15	89500105	89500114	10	*	0
chr15	89500115	89500124	10	*	0
chr15	89500125	89500134	10	*	0
chr15	89500135	89500144	10	*	0
chr15	89500145	89500154	10	*	0
chr15	89500155	89500164	10	*	0
chr15	89500165	89500174	10	*	0
chr15	89500175	89500184	10	*	0
chr15	89500185	89500194	10	*	0
chr15	89500195	89500204	10	*	0
chr15	89500205	89500214	10	*	0
chr15	89500215	89500224	10	*	0
chr15	89500225	89500234	10	*	0
chr15	89500235	89500244	10	*	0
chr15	89500245	89500254	10	*	0
chr15	89500255	89500264	10	*	0
chr15	89500265	89500274	10	*	0
chr15	89500275	89500284	10	*	2
chr15	89500285	89500294	10	*	2
chr15	89500295	89500304	10	*	0
chr15	89500305	89500314	10	*	0
chr15	89500315	89500324	10	*	0
chr15	89500325	89500334	10	*	0
chr15	89500335	89500344	10	*	0
chr15	89500345	89500354	10	*	0
chr15	89500355	89500364	10	*	0
chr15	89500365	89500374	10	*	0
chr15	89500375	89500384	10	*	0
chr15	89500385	89500394	10	*	5
chr15	89500395	89500404	10	*	7
chr15	89500405	89500414	10	*	7
chr15	89500415	89500424	10	*	0
chr15	89500425	89500434	10	*	0
chr15	89500435	89500444	10	*	0
chr15	89500445	89500454	10	*	0
chr15	89500455	89500464	10	*	2
chr15	89500465	89500474	10	*	2
chr15	89500475	89500484	10	*	0
chr15	89500485	89500494	10	*	0
chr15	89500495	89500504	10	*	0
chr15	89500505	89500514	10	*	0
chr15	89500515	89500524	10	*	0
chr15	89500525	89500534	10	*	0
chr15	89500535	89500544	10	*	0
chr15	89500545	89500554	10	*	0
chr15	89500555	89500564	10	*	0
chr15	89500565	89500574	10	*	0
chr15	89500575	89500584	10	*	0
chr15	89500585	89500594	10	*	0
chr15	89500595	89500604	10	*	0
chr15	89500605	89500614	10	*	0
chr15	89500615	89500624	10	*	0
chr15	89500625	89500634	10	*	0
chr15	89500635	89500644	10	*	0
chr15	89500645	89500654	10	*	0
chr15	89500655	89500664	10	*	0
chr15	89500665	89500674	10	*	0
chr15	89500675	89500684	10	*	0
chr15	89500685	89500694	10	*	1
chr15	89500695	89500704	10	*	1
chr15	89500705	89500714	10	*	1
chr15	89500715	89500724	10	*	0
chr15	89500725	89500734	10	*	0
chr15	89500735	89500744	10	*	0
chr15	89500745	89500754	10	*	0
chr15	89500755	89500764	10	*	0
chr15	89500765	89500774	10	*	0
chr15	89500775	89500784	10	*	1
chr15	89500785	89500794	10	*	3
chr15	89500795	89500804	10	*	3
chr15	89500805	89500814	10	*	0
chr15	89500815	89500824	10	*	0
chr15	89500825	89500834	10	*	0
chr15	89500835	89500844	10	*	0
chr15	89500845	89500854	10	*	0
chr15	89500855	89500864	10	*	0
chr15	89500865	89500874	10	*	1
chr15	89500875	89500884	10	*	1
chr15	89500885	89500894	10	*	0
chr15	89500895	89500904	10	*	0
chr15	89500905	89500914	10	*	0
chr15	89500915	89500924	10	*	0
chr15	89500925	89500934	10	*	0
chr15	89500935	89500944	10	*	0
chr15	89500945	89500954	10	*	0
chr15	89500955	89500964	10	*	0
chr15	89500965	89500974	10	*	0
chr15	89500975	89500984	10	*	0
chr15	89500985	89500994	10	*	0
chr15	89500995	89501004	10	*	12
chr15	89501005	89501014	10	*	12
chr15	89501015	89501024	10	*	7
chr15	89501025	89501034	10	*	2
chr15	89501035	89501044	10	*	3
chr15	89501045	89501054	10	*	1
chr15	89501055	89501064	10	*	0
chr15	89501065	89501074	10	*	1
chr15	89501075	89501084	10	*	1
chr15	89501085	89501094	10	*	2
chr15	89501095	89501104	10	*	1
chr15	89501105	89501114	10	*	1
chr15	89501115	89501124	10	*	0
chr15	89501125	89501134	10	*	0
chr15	89501135	89501144	10	*	0
chr15	89501145	89501154	10	*	0
chr15	89501155	89501164	10	*	0
chr15	89501165	89501174	10	*	0
chr15	89501175	89501184	10	*	0
chr15	89501185	89501194	10	*	0
chr15	89501195	89501204	10	*	0
chr15	89501205	89501214	10	*	0
chr15	89501215	89501224	10	*	0
chr15	89501225	89501234	10	*	0
chr15	89501235	89501244	10	*	0
chr15	89501245	89501254	10	*	0
chr15	89501255	89501264	10	*	0
chr15	89501265	89501274	10	*	0
chr15	89501275	89501284	10	*	0
chr15	89501285	89501294	10	*	0
chr15	89501295	89501304	10	*	0
chr15	89501305	89501314	10	*	2
chr15	89501315	89501324	10	*	2
chr15	89501325	89501334	10	*	1
chr15	89501335	89501344	10	*	0
chr15	89501345	89501354	10	*	0
chr15	89501355	89501364	10	*	0
chr15	89501365	89501374	10	*	0
chr15	89501375	89501384	10	*	0
chr15	89501385	89501394	10	*	0
chr15	89501395	89501404	10	*	0
chr15	89501405	89501414	10	*	0
chr15	89501415	89501424	10	*	0
chr15	89501425	89501434	10	*	0
chr15	89501435	89501444	10	*	0
chr15	89501445	89501454	10	*	0
chr15	89501455	89501464	10	*	0
chr15	89501465	89501474	10	*	0
chr15	89501475	89501484	10	*	0
chr15	89501485	89501494	10	*	0
chr15	89501495	89501504	10	*	2
chr15	89501505	89501514	10	*	2
chr15	89501515	89501524	10	*	0
chr15	89501525	89501534	10	*	0
chr15	89501535	89501544	10	*	0
chr15	89501545	89501554	10	*	3
chr15	89501555	89501564	10	*	3
chr15	89501565	89501574	10	*	0
chr15	89501575	89501584	10	*	0
chr15	89501585	89501594	10	*	0
chr15	89501595	89501604	10	*	0
chr15	89501605	89501614	10	*	0
chr15	89501615	89501624	10	*	0
chr15	89501625	89501634	10	*	0
chr15	89501635	89501644	10	*	0
chr15	89501645	89501654	10	*	0
chr15	89501655	89501664	10	*	0
chr15	89501665	89501674	10	*	1
chr15	89501675	89501684	10	*	1
chr15	89501685	89501694	10	*	1
chr15	89501695	89501704	10	*	1
chr15	89501705	89501714	10	*	1
chr15	89501715	89501724	10	*	1
chr15	89501725	89501734	10	*	1
